#time[s]	yaw[degree]	pitch[degree]	roll[degree]
2400.006327	1.358e+002	-9.386e+000	2.528e-002
2400.016911	1.358e+002	-9.410e+000	4.617e-003
2400.026217	1.358e+002	-9.442e+000	-2.044e-002
2400.036753	1.358e+002	-9.471e+000	-5.404e-002
2400.046265	1.358e+002	-9.500e+000	-8.796e-002
2400.062272	1.358e+002	-9.532e+000	-1.125e-001
2400.066680	1.358e+002	-9.569e+000	-1.285e-001
2400.076684	1.358e+002	-9.603e+000	-1.375e-001
2400.086342	1.358e+002	-9.643e+000	-1.442e-001
2400.096725	1.358e+002	-9.684e+000	-1.506e-001
2400.106169	1.358e+002	-9.725e+000	-1.795e-001
2400.116689	1.358e+002	-9.762e+000	-1.955e-001
2400.126115	1.358e+002	-9.808e+000	-2.146e-001
2400.136643	1.358e+002	-9.854e+000	-2.190e-001
2400.146086	1.358e+002	-9.902e+000	-2.226e-001
2400.156593	1.358e+002	-9.948e+000	-2.269e-001
2400.166136	1.358e+002	-9.995e+000	-2.307e-001
2400.176568	1.358e+002	-1.004e+001	-2.439e-001
2400.186109	1.358e+002	-1.008e+001	-2.568e-001
2400.195640	1.358e+002	-1.013e+001	-2.764e-001
2400.205961	1.358e+002	-1.017e+001	-2.802e-001
2400.215682	1.358e+002	-1.022e+001	-2.844e-001
2400.229642	1.358e+002	-1.027e+001	-2.727e-001
2400.236177	1.358e+002	-1.032e+001	-2.677e-001
2400.246141	1.357e+002	-1.037e+001	-2.689e-001
2400.255939	1.358e+002	-1.042e+001	-2.640e-001
2400.265909	1.357e+002	-1.048e+001	-2.497e-001
2400.275431	1.357e+002	-1.053e+001	-2.384e-001
2400.285980	1.357e+002	-1.058e+001	-2.246e-001
2400.295521	1.357e+002	-1.063e+001	-2.039e-001
2400.305959	1.357e+002	-1.068e+001	-1.861e-001
2400.315464	1.357e+002	-1.073e+001	-1.659e-001
2400.328162	1.357e+002	-1.078e+001	-1.539e-001
2400.335474	1.357e+002	-1.083e+001	-1.428e-001
2400.345874	1.357e+002	-1.087e+001	-1.244e-001
2400.355501	1.357e+002	-1.092e+001	-1.134e-001
2400.365853	1.357e+002	-1.097e+001	-9.494e-002
2400.375323	1.357e+002	-1.101e+001	-8.584e-002
2400.385863	1.357e+002	-1.105e+001	-7.648e-002
2400.395414	1.357e+002	-1.109e+001	-6.997e-002
2400.406185	1.357e+002	-1.112e+001	-6.321e-002
2400.415434	1.357e+002	-1.116e+001	-5.645e-002
2400.425804	1.357e+002	-1.119e+001	-4.994e-002
2400.437289	1.357e+002	-1.122e+001	-3.608e-002
2400.445807	1.357e+002	-1.125e+001	-2.545e-002
2400.455351	1.357e+002	-1.128e+001	-5.378e-003
2400.465766	1.357e+002	-1.131e+001	8.491e-003
2400.475221	1.356e+002	-1.134e+001	2.623e-002
2400.485644	1.356e+002	-1.136e+001	4.397e-002
2400.495260	1.356e+002	-1.139e+001	7.076e-002
2400.506795	1.356e+002	-1.141e+001	9.470e-002
2400.515057	1.356e+002	-1.143e+001	1.254e-001
2400.525625	1.356e+002	-1.144e+001	1.541e-001
2400.535579	1.356e+002	-1.145e+001	1.822e-001
2400.546017	1.356e+002	-1.146e+001	2.106e-001
2400.555163	1.356e+002	-1.147e+001	2.451e-001
2400.565537	1.355e+002	-1.148e+001	2.738e-001
2400.575098	1.355e+002	-1.150e+001	3.174e-001
2400.587021	1.355e+002	-1.150e+001	3.500e-001
2400.595154	1.355e+002	-1.151e+001	3.849e-001
2400.606374	1.355e+002	-1.151e+001	4.233e-001
2400.615571	1.355e+002	-1.150e+001	4.533e-001
2400.625490	1.355e+002	-1.151e+001	4.859e-001
2400.635100	1.354e+002	-1.150e+001	5.156e-001
2400.645538	1.354e+002	-1.150e+001	5.456e-001
2400.656598	1.354e+002	-1.149e+001	5.730e-001
2400.665917	1.354e+002	-1.147e+001	6.068e-001
2400.675490	1.354e+002	-1.146e+001	6.345e-001
2400.685494	1.354e+002	-1.145e+001	6.619e-001
2400.695031	1.354e+002	-1.144e+001	6.828e-001
2400.705525	1.353e+002	-1.143e+001	7.173e-001
2400.715068	1.353e+002	-1.141e+001	7.421e-001
2400.725375	1.353e+002	-1.140e+001	7.762e-001
2400.734978	1.353e+002	-1.138e+001	8.010e-001
2400.745402	1.353e+002	-1.137e+001	8.263e-001
2400.754871	1.352e+002	-1.134e+001	8.491e-001
2400.765087	1.352e+002	-1.132e+001	8.712e-001
2400.778135	1.352e+002	-1.129e+001	8.846e-001
2400.785020	1.352e+002	-1.126e+001	8.983e-001
2400.794556	1.352e+002	-1.124e+001	9.120e-001
2400.805149	1.352e+002	-1.120e+001	9.227e-001
2400.814653	1.351e+002	-1.117e+001	9.338e-001
2400.824985	1.351e+002	-1.114e+001	9.474e-001
2400.834536	1.351e+002	-1.110e+001	9.584e-001
2400.844990	1.351e+002	-1.107e+001	9.539e-001
2400.854523	1.351e+002	-1.104e+001	9.526e-001
2400.866942	1.350e+002	-1.100e+001	9.542e-001
2400.875771	1.350e+002	-1.097e+001	9.496e-001
2400.884936	1.350e+002	-1.093e+001	9.430e-001
2400.895819	1.350e+002	-1.088e+001	9.358e-001
2400.910020	1.350e+002	-1.084e+001	9.227e-001
2400.915091	1.349e+002	-1.081e+001	9.031e-001
2400.924934	1.349e+002	-1.077e+001	8.964e-001
2400.965053	1.349e+002	-1.070e+001	8.877e-001
2400.965685	1.348e+002	-1.066e+001	8.836e-001
2400.966339	1.348e+002	-1.062e+001	8.794e-001
2400.974968	1.348e+002	-1.059e+001	8.662e-001
2401.005612	1.347e+002	-1.051e+001	8.488e-001
2401.006263	1.347e+002	-1.048e+001	8.475e-001
2401.014973	1.347e+002	-1.044e+001	8.497e-001
2401.025960	1.346e+002	-1.041e+001	8.487e-001
2401.044048	1.346e+002	-1.039e+001	8.471e-001
2401.044826	1.346e+002	-1.036e+001	8.458e-001
2401.054796	1.346e+002	-1.032e+001	8.350e-001
2401.065326	1.345e+002	-1.030e+001	8.355e-001
2401.089794	1.345e+002	-1.027e+001	8.338e-001
2401.090674	1.345e+002	-1.025e+001	8.260e-001
2401.094991	1.345e+002	-1.022e+001	8.307e-001
2401.105227	1.344e+002	-1.019e+001	8.317e-001
2401.117017	1.344e+002	-1.017e+001	8.235e-001
2401.123741	1.344e+002	-1.014e+001	8.247e-001
2401.134259	1.344e+002	-1.012e+001	8.165e-001
2401.145542	1.343e+002	-1.010e+001	8.110e-001
2401.160298	1.343e+002	-1.009e+001	8.020e-001
2401.164543	1.343e+002	-1.007e+001	7.965e-001
2401.174196	1.342e+002	-1.006e+001	7.939e-001
2401.196184	1.342e+002	-1.005e+001	7.840e-001
2401.197301	1.342e+002	-1.003e+001	7.747e-001
2401.222437	1.341e+002	-1.002e+001	7.525e-001
2401.223735	1.341e+002	-1.001e+001	7.435e-001
2401.234443	1.341e+002	-1.001e+001	7.427e-001
2401.260866	1.341e+002	-9.993e+000	7.401e-001
2401.261702	1.340e+002	-9.981e+000	7.152e-001
2401.264160	1.340e+002	-9.968e+000	6.595e-001
2401.274686	1.340e+002	-9.963e+000	5.997e-001
2401.284048	1.339e+002	-9.961e+000	5.714e-001
2401.294536	1.339e+002	-9.971e+000	5.704e-001
2401.304118	1.339e+002	-9.978e+000	5.911e-001
2401.315574	1.338e+002	-9.988e+000	6.056e-001
2401.324131	1.338e+002	-1.000e+001	5.976e-001
2401.334466	1.338e+002	-1.000e+001	5.717e-001
2401.343861	1.338e+002	-1.001e+001	5.482e-001
2401.354324	1.337e+002	-1.002e+001	5.317e-001
2401.363854	1.337e+002	-1.003e+001	5.304e-001
2401.374209	1.337e+002	-1.004e+001	5.509e-001
2401.383792	1.336e+002	-1.005e+001	5.746e-001
2401.394186	1.336e+002	-1.006e+001	5.792e-001
2401.403786	1.336e+002	-1.007e+001	5.719e-001
2401.415710	1.336e+002	-1.009e+001	5.573e-001
2401.423813	1.335e+002	-1.009e+001	5.466e-001
2401.434960	1.335e+002	-1.011e+001	5.420e-001
2401.443755	1.335e+002	-1.012e+001	5.430e-001
2401.454185	1.334e+002	-1.014e+001	5.539e-001
2401.463728	1.334e+002	-1.016e+001	5.487e-001
2401.477155	1.334e+002	-1.017e+001	5.406e-001
2401.486760	1.334e+002	-1.019e+001	5.199e-001
2401.495252	1.333e+002	-1.021e+001	4.925e-001
2401.503633	1.333e+002	-1.023e+001	4.874e-001
2401.514762	1.333e+002	-1.025e+001	4.820e-001
2401.523626	1.333e+002	-1.026e+001	4.838e-001
2401.534037	1.332e+002	-1.029e+001	4.815e-001
2401.543505	1.332e+002	-1.031e+001	4.852e-001
2401.555806	1.332e+002	-1.033e+001	4.801e-001
2401.563548	1.332e+002	-1.035e+001	4.775e-001
2401.574003	1.331e+002	-1.038e+001	4.816e-001
2401.583465	1.331e+002	-1.040e+001	4.921e-001
2401.593893	1.331e+002	-1.042e+001	5.050e-001
2401.603546	1.331e+002	-1.045e+001	5.177e-001
2401.614023	1.330e+002	-1.047e+001	5.279e-001
2401.623608	1.330e+002	-1.048e+001	5.229e-001
2401.633925	1.330e+002	-1.050e+001	5.170e-001
2401.643415	1.330e+002	-1.052e+001	5.117e-001
2401.653990	1.329e+002	-1.054e+001	5.131e-001
2401.666581	1.329e+002	-1.056e+001	5.169e-001
2401.673845	1.329e+002	-1.058e+001	5.275e-001
2401.683078	1.329e+002	-1.059e+001	5.286e-001
2401.693696	1.328e+002	-1.061e+001	5.231e-001
2401.703429	1.328e+002	-1.063e+001	5.178e-001
2401.713940	1.328e+002	-1.064e+001	5.101e-001
2401.723445	1.328e+002	-1.066e+001	5.048e-001
2401.733844	1.327e+002	-1.068e+001	5.154e-001
2401.743393	1.327e+002	-1.070e+001	5.160e-001
2401.753594	1.327e+002	-1.070e+001	5.208e-001
2401.764222	1.327e+002	-1.071e+001	5.131e-001
2401.773568	1.327e+002	-1.072e+001	5.024e-001
2401.783157	1.326e+002	-1.073e+001	4.947e-001
2401.794125	1.326e+002	-1.074e+001	4.931e-001
2401.803306	1.326e+002	-1.075e+001	4.980e-001
2401.813756	1.326e+002	-1.075e+001	5.031e-001
2401.823106	1.325e+002	-1.076e+001	5.079e-001
2401.833679	1.325e+002	-1.076e+001	5.036e-001
2401.843997	1.325e+002	-1.076e+001	4.898e-001
2401.853697	1.325e+002	-1.076e+001	4.918e-001
2401.863346	1.325e+002	-1.076e+001	4.939e-001
2401.872766	1.324e+002	-1.076e+001	4.960e-001
2401.883200	1.324e+002	-1.076e+001	4.983e-001
2401.892666	1.324e+002	-1.076e+001	5.067e-001
2401.903183	1.324e+002	-1.075e+001	4.996e-001
2401.912795	1.323e+002	-1.074e+001	5.053e-001
2401.923078	1.323e+002	-1.074e+001	4.982e-001
2401.932689	1.323e+002	-1.073e+001	4.877e-001
2401.943651	1.323e+002	-1.072e+001	4.845e-001
2401.952662	1.323e+002	-1.071e+001	4.901e-001
2401.963033	1.322e+002	-1.070e+001	4.894e-001
2401.973743	1.322e+002	-1.069e+001	4.922e-001
2401.983573	1.322e+002	-1.067e+001	4.859e-001
2401.992711	1.322e+002	-1.065e+001	4.732e-001
2402.003058	1.322e+002	-1.063e+001	4.577e-001
2402.012602	1.321e+002	-1.061e+001	4.450e-001
2402.023689	1.321e+002	-1.059e+001	4.450e-001
2402.032460	1.321e+002	-1.057e+001	4.478e-001
2402.043191	1.321e+002	-1.055e+001	4.570e-001
2402.052547	1.321e+002	-1.053e+001	4.564e-001
2402.063230	1.320e+002	-1.051e+001	4.564e-001
2402.072533	1.320e+002	-1.049e+001	4.592e-001
2402.082955	1.320e+002	-1.047e+001	4.650e-001
2402.092540	1.320e+002	-1.045e+001	4.802e-001
2402.104529	1.320e+002	-1.042e+001	4.924e-001
2402.112545	1.320e+002	-1.040e+001	5.079e-001
2402.122902	1.319e+002	-1.037e+001	5.106e-001
2402.132485	1.319e+002	-1.034e+001	5.071e-001
2402.143035	1.319e+002	-1.031e+001	5.037e-001
2402.152420	1.319e+002	-1.028e+001	5.069e-001
2402.162773	1.319e+002	-1.025e+001	5.034e-001
2402.172364	1.319e+002	-1.022e+001	4.933e-001
2402.183209	1.319e+002	-1.020e+001	4.835e-001
2402.196383	1.319e+002	-1.017e+001	4.733e-001
2402.203201	1.318e+002	-1.015e+001	4.507e-001
2402.212287	1.318e+002	-1.013e+001	4.278e-001
2402.222685	1.318e+002	-1.011e+001	4.116e-001
2402.232262	1.318e+002	-1.009e+001	3.890e-001
2402.242791	1.318e+002	-1.007e+001	3.724e-001
2402.253204	1.318e+002	-1.005e+001	3.521e-001
2402.262732	1.318e+002	-1.003e+001	3.291e-001
2402.272272	1.318e+002	-1.001e+001	3.065e-001
2402.282641	1.318e+002	-9.990e+000	2.894e-001
2402.292257	1.317e+002	-9.977e+000	2.848e-001
2402.305274	1.317e+002	-9.961e+000	2.708e-001
2402.312235	1.317e+002	-9.950e+000	2.599e-001
2402.322669	1.317e+002	-9.943e+000	2.423e-001
2402.332205	1.317e+002	-9.933e+000	2.309e-001
2402.342667	1.317e+002	-9.932e+000	2.158e-001
2402.356025	1.317e+002	-9.929e+000	2.074e-001
2402.362543	1.317e+002	-9.932e+000	2.011e-001
2402.372091	1.317e+002	-9.931e+000	1.861e-001
2402.382520	1.317e+002	-9.931e+000	1.708e-001
2402.392152	1.317e+002	-9.933e+000	1.649e-001
2402.402809	1.317e+002	-9.939e+000	1.522e-001
2402.412106	1.317e+002	-9.932e+000	1.338e-001
2402.422542	1.317e+002	-9.937e+000	1.216e-001
2402.432089	1.317e+002	-9.943e+000	1.089e-001
2402.455660	1.317e+002	-9.946e+000	1.020e-001
2402.456070	1.317e+002	-9.957e+000	7.649e-002
2402.462514	1.317e+002	-9.966e+000	5.739e-002
2402.473488	1.317e+002	-9.981e+000	4.055e-002
2402.495066	1.317e+002	-9.984e+000	3.419e-002
2402.495556	1.317e+002	-9.993e+000	3.009e-002
